dataset,source_hash,date,year,month,day_of_week,hour,agency_type,public_label,public_disposition,duration_minutes,screen_category,location_removed,confirmatory_use,case_status,description_category
incidents,05c5e7c6f0998578421d103c,2023-03-09,2023,03,5,8,UCPD,Trespassing,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Academic Building
incidents,f16c5e7b3b3cb04c361aa962,2023-03-09,2023,03,5,12,UCPD,Harassment,Cleared by Summons,,harassment_stalking,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,e65e3ecd455a78a74f081a0b,2023-03-09,2023,03,5,15,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,c6000522f235058cdbf7e7a1,2023-03-09,2023,03,5,21,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,fd0c57730bef5824e3e11beb,2023-03-09,2023,03,5,21,UCPD,Property - Lost,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,9dec813f62d73335de0e7033,2023-03-09,2023,03,5,22,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,4ca6614f0bc88e8bbfdb3506,2023-03-09,2023,03,5,23,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,56698f5d877a29130cdc2257,2023-03-10,2023,03,6,,UCPD,Criminal Mischief,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,dbc7a67084cb8858e290f0b8,2023-03-10,2023,03,6,1,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,e3820977dfbe0c1cf0c251c1,2023-03-10,2023,03,6,1,UCPD,Assist - Outside Police Agency,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,92fc4311d205ba3aa138aaa5,2023-03-10,2023,03,6,1,UCPD,Harassment,Non-Criminal Justice Referral,,harassment_stalking,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,10a800443bce6aac69c0f028,2023-03-10,2023,03,6,4,UCPD,Drug Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,City Street or Sidewalk
incidents,10a800443bce6aac69c0f028,2023-03-10,2023,03,6,4,UCPD,Drug Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Public Property
incidents,fa408d22d66abb433b43a1ac,2023-03-10,2023,03,6,8,UCPD,Property - Lost,Unfounded,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,6b5d3594101761cf2e93b370,2023-03-10,2023,03,6,11,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,5d02292cbcfe49261a489ccf,2023-03-10,2023,03,6,12,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,1ec83b3624559371be931f8a,2023-03-10,2023,03,6,12,UCPD,Information-UCPD (IR),No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,8adb54b74236a6f57dda719a,2023-03-10,2023,03,6,14,UCPD,Assist - Medical,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,1fb4d5744d18ead17e5e9ed9,2023-03-10,2023,03,6,15,UCPD,Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,1269bc3103b1330abf14717b,2023-03-10,2023,03,6,16,UCPD,Bike Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,794b82138e2ed92d773c7517,2023-03-10,2023,03,6,20,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,1d181b3ad2b4f7ffa0c2a2a7,2023-03-10,2023,03,6,20,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,9a47bba927e78807a3688acd,2023-03-10,2023,03,6,23,UCPD,Information-Housing (IR) Drugs,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,e8cf16ae0d1f6bc6c0b829c3,2023-03-10,2023,03,6,23,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,8d21f7edff7a06e2076a3371,2023-03-11,2023,03,7,,UCPD,Assist - Protective Custody,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,39abb3fdd8ffe8e13583f03b,2023-03-11,2023,03,7,5,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,09a81fece0736d45999f3dba,2023-03-11,2023,03,7,9,UCPD,Trespassing,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,d58b7e927b92e17b795604ba,2023-03-11,2023,03,7,11,UCPD,Theft,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,460517c9fec74cd06aa7b133,2023-03-11,2023,03,7,19,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,71c79cb938accc5ec6d4b5c5,2023-03-11,2023,03,7,22,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,9b2965dc160ca1e142a64343,2023-03-11,2023,03,7,23,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,1be0aac2b3f76abf8591db41,2023-03-12,2023,03,1,1,UCPD,Alcohol Violation,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,17d5929cecb28c2bf08b0c88,2023-03-12,2023,03,1,1,UCPD,Assist - Protective Custody,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,1d303e04782538631ad0038b,2023-03-12,2023,03,1,4,UCPD,Information-UCPD (IR),No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,fb9bb5298b321a84a777e607,2023-03-12,2023,03,1,8,UCPD,Criminal Mischief,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,157d23a016c454d34d7b499a,2023-03-12,2023,03,1,12,UCPD,Accident - Other Vehicle,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Parking Lot
incidents,5cc4e0ddf1d0554746a58338,2023-03-12,2023,03,1,14,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,7e7436d3fe1b908c64893497,2023-03-12,2023,03,1,16,UCPD,Traffic Offense,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Highway/Road/Alley/Street/Sidewalk
incidents,1485a3c324080abf91a2370d,2023-03-12,2023,03,1,17,UCPD,Property - Found,No Further Action,,civil_dispute,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,bfb6104397375db65b76d5d0,2023-03-13,2023,03,2,5,UCPD,Suspicious Activity,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,f23116f471cfcff3b4360e25,2023-03-13,2023,03,2,9,UCPD,Assist - Mental Health,Non-Criminal Justice Referral,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,
incidents,4d82a3982ed4c705181b7599,2023-03-13,2023,03,2,9,UCPD,Bike Theft,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,"Exterior Area (Sports Fields, Park areas)"
incidents,f9151f08392c0531548fcc1a,2023-03-13,2023,03,2,11,UCPD,Criminal Mischief,Cleared by Summons,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Residence Hall
incidents,dc6470947e3af6878f1f7915,2023-03-13,2023,03,2,13,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,Academic Building
incidents,dc6470947e3af6878f1f7915,2023-03-13,2023,03,2,13,UCPD,Criminal Mischief,No Further Action,,not_screened_candidate,true,"CUPD public incident context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or count-level court outcome",Closed,School/College/University
